Date,CAC Real,CAC Predicted,FTSE Real,FTSE Predicted,MDAX Real,MDAX Predicted,SP500 Real,SP500 Predicted,TOPIX Real,TOPIX Predicted
2020-09-21,-3.739117508808443,0.63419515,-3.3753672767831144,0.08993852,-3.681762488955187,-0.034005266,-1.1571124305988612,0.1012321,0.0,-0.3852346
2020-09-22,-0.4006644351883471,-0.07187113,0.4336447696445143,-1.0419121,0.37694410744171225,-0.32018793,1.0517942372282099,-0.27149588,0.0,-0.4315496
2020-09-23,0.6164044887320809,-0.06814647,1.1973664799140862,-0.6472521,0.6620716515588044,-0.15582602,-2.372141140135786,-0.07744061,-0.13180112000583669,-0.7051688
2020-09-24,-0.8254446864601307,-0.19545159,-1.2964337900007838,-0.70245606,-1.3142390839540719,-0.4558867,0.2987407782707008,-0.3452978,-1.083168617910901,-0.1777015
2020-09-25,-0.6920560531808118,-0.1809186,0.3415894126173491,-1.0066186,0.10865102056649693,0.16875137,1.5976763311659203,0.37834316,0.4789601829763068,0.41986093
2020-09-28,2.4020754134546736,-0.8471672,1.4592643431855734,-1.6020069,1.9436913199227575,-0.5471413,1.6110548559024496,-0.9804871,1.6949878536069107,-0.3436623
2020-09-29,-0.23124872245405834,0.32673183,-0.5133326473153454,0.0043699206,0.008714380433527787,0.21644217,-0.4812626805108078,-0.21691032,-0.2304549529763666,-0.08503846
2020-09-30,-0.5924996947478055,-0.10807218,-0.5324289953369976,-0.3091696,0.13919546209444353,0.24948849,0.8253709372292528,0.17793107,-1.9667088836620163,-0.2469586
2020-10-01,0.4288593174891498,0.5923991,0.2275788002250145,0.51759595,1.264347770062435,0.5849046,0.5292893250074426,1.1531951,0.0,-0.30169213
2020-10-02,0.017412790938720165,0.8874294,0.38558028387010157,0.5929275,-0.36243608827907214,0.912406,-0.9571699006152401,0.6161131,-1.000928950654878,-0.29673663
2020-10-05,0.9739102319643146,0.5909887,0.6916158939499707,0.049025368,1.677630311404199,0.06976382,1.797553487594228,0.49191222,1.7418376604814825,0.27579936
2020-10-06,0.4842083224716687,0.18858744,0.11778681931837727,-0.18389946,-0.138199665130201,-0.09357938,-1.3988024514247743,-0.45815024,0.5191632310276306,-0.09164101
2020-10-07,-0.2749486258696863,-0.19715965,-0.062017432108552054,-0.23756954,-0.1817623247072464,0.18775587,1.7405793004954038,0.5266849,0.043749050584840334,-0.09207711
2020-10-08,0.6132732486685777,-0.8949336,0.5344544881227709,-1.5315845,0.7871760547851324,-0.5563844,0.8007135650470064,0.10979059,0.5466239895048242,-0.4085218
2020-10-09,0.7099028082590665,-0.38365543,0.64603222131705,0.91606224,0.6036261397925233,0.54449564,0.8790685934612521,1.464664,-0.48868297220728835,0.72353804
2020-10-12,0.656584748555122,0.09115802,-0.25379571688562974,-0.02995162,0.5540452085177615,0.076552264,1.641871313410759,0.8716528,-0.24463086840924575,0.19787195
2020-10-13,-0.6362352865569297,0.2001062,-0.527711959582633,0.46688342,-1.0023339493747452,0.10375652,-0.6306907889152337,0.68784636,0.3498950314905436,0.23061341
2020-10-14,-0.12026008517243011,0.7001878,-0.580430205152338,0.5425449,0.04523598043337787,0.35090637,-0.6623138843883547,1.2286333,-0.3153235097932084,2.6319592
2020-10-15,-2.109412626526308,-0.042126443,-1.7276994672336898,-0.46495995,-1.5275748377924336,0.032217443,-0.15278028589691403,-0.1280443,-0.7366628140397902,-0.45091698
2020-10-16,2.034969053751778,0.2324212,1.492665263042392,-0.6704544,1.1017517258907763,-0.058143232,0.013492797142955414,-0.27869517,-0.8640817752284201,-0.19272721
2020-10-19,-0.13351270092748493,-0.39225653,-0.5900756472587587,-0.8950368,0.18062178554447694,-0.32127684,-1.6329822808936134,-0.7921889,1.2542576142524187,-0.21749933
2020-10-20,0.0002028697961176098,0.08317824,0.07765967389734563,-0.41780993,-0.4402605036427644,-0.19779563,0.47272769717412455,-0.949637,-0.7472618713293188,-0.33969432
2020-10-21,-1.5282150740067448,0.6336005,-1.9140055898743902,0.07775194,-1.9049654983643858,0.39448795,-0.21956829851994547,0.11037754,0.7295139444191578,0.4295291
2020-10-22,-0.052946569288925396,0.41427848,0.15840041547650063,0.46625108,0.0876852313701048,0.06782869,0.5218945382994278,-0.3047852,-1.087567171470438,0.7803024
2020-10-23,1.2008954153251314,0.4795498,1.2899155669630957,-0.22836137,0.33255888281988893,0.5579165,0.344578962151343,-0.33073193,0.3414022805425354,0.8771273
2020-10-26,-1.9048239789475454,-0.17026982,-1.1649614011617127,-0.87018734,-2.1115053415392215,0.5218936,-1.8589538262648644,-0.921558,-0.39007703098465896,0.063906744
2020-10-27,-1.7744574470735741,0.031164685,-1.0880506076474394,-0.2514901,-0.3699878443265025,0.51540846,-0.30256074002417144,-0.7593245,-0.0895625640835562,-0.2328471
2020-10-28,-3.3724681122718647,-0.0050417427,-2.5517586869587716,-0.3999748,-2.708723770690824,0.62452775,-3.5287906850543167,-0.6935154,-0.30787682454112014,-0.47798103
2020-10-29,-0.03172089116014743,0.94519615,-0.01880776671204788,0.1564331,-0.3179940759067468,0.5802603,1.1947307117329944,0.65583724,-0.10046200117824755,-0.29548773
2020-10-30,0.5376755870774018,1.458167,-0.08026156671293581,0.79929197,-0.31323371762146385,0.53782594,-1.2129506270184387,0.68534315,-1.961599821221294,0.62325
2020-11-02,2.109162777739093,0.9262233,1.3931547154790727,0.17094754,1.3927530033824411,0.21720913,1.231819349472163,0.50330245,1.8121608530199618,0.17486498
